식당이미지(ID),식당(ID),식당명,지역명,식당이미지(URL),식당상태
9990,862308,하우돈,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862308_540112075.jpg,운영중
10006,862354,더치앤빈 여의도KBS본관점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/862354_1834961628.jpg,운영중
10007,862354,더치앤빈 여의도KBS본관점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/862354_1882893867.jpg,운영중
10017,862356,짬뽕지존 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862356_1317159173.jpg,운영중
10018,862356,짬뽕지존 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862356_202756929.jpg,운영중
10057,862431,당산빨간쭈꾸미 2호점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862431_957078171.jpg,운영중
10058,862431,당산빨간쭈꾸미 2호점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862431_469663416.jpg,운영중
10063,862453,strada146,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862453_1190099427.jpg,미확인
10064,862453,strada146,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862453_179037974.jpg,미확인
10110,862501,무인양품 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862501_2010698344.jpg,운영중
10111,862501,무인양품 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862501_770251771.jpg,운영중
10165,862530,카페클라시코 트윈점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862530_1259156087.jpg,운영중
10166,862530,카페클라시코 트윈점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862530_1835517585.jpg,운영중
10178,862541,판다익스프레스 IFC몰점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862541_181826488.jpg,운영중
10179,862541,판다익스프레스 IFC몰점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862541_470918847.jpg,운영중
10223,862676,놀부부대찌개 & 철판구이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862676_265804061.jpg,운영중
10224,862676,놀부부대찌개 & 철판구이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862676_1744998164.jpg,운영중
10239,862734,희극지왕중화타이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862734_1139013539.jpg,미확인
10240,862734,희극지왕중화타이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862734_179479764.jpg,미확인
10242,862736,애월의밤,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862736_65858980.jpg,운영중
10243,862736,애월의밤,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862736_831661211.jpg,운영중
10269,862761,경양카츠 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862761_294145257.jpg,운영중
10270,862761,경양카츠 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862761_949130869.jpg,운영중
10285,862764,팔팔껍데기 영등포역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862764_403449340.jpg,미확인
10286,862764,팔팔껍데기 영등포역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862764_1314296277.jpg,미확인
10289,862765,Better Than WAFFEL,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862765_323448035.jpg,운영중
10290,862765,Better Than WAFFEL,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862765_514270768.jpg,운영중
10302,862768,도지네 식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862768_1887552828.jpg,운영중
10303,862768,도지네 식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862768_1851333279.jpg,운영중
10308,862769,명동할머니국수 하이테크점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862769_1092647638.jpg,운영중
10309,862769,명동할머니국수 하이테크점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862769_200117051.jpg,운영중
10325,862774,맛있게 듬뿍,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862774_629958615.jpg,운영중
10326,862774,맛있게 듬뿍,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862774_1042969325.jpg,운영중
10353,862869,Black Motiv Coffee,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862869_835575687.jpg,폐업
10354,862869,Black Motiv Coffee,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862869_1639280251.jpg,폐업
10389,862960,How&#39;s,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862960_1957113574.jpg,미확인
10390,862960,How&#39;s,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862960_1247098351.jpg,미확인
10394,862997,시골집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862997_534747331.jpg,미확인
10395,862997,시골집,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/862997_140052682.jpg,미확인
10434,863072,에잇비돌체 국회의사당역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863072_1222772828.jpg,미확인
10435,863072,에잇비돌체 국회의사당역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863072_1601324469.jpg,미확인
10452,863086,Dal Ssa,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863086_1405872871.jpg,폐업
10453,863086,Dal Ssa,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863086_1005139573.jpg,폐업
10461,863119,진 족발 굴보쌈,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863119_1120103641.jpg,미확인
10462,863119,진 족발 굴보쌈,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863119_814369800.jpg,미확인
10473,863124,Route442,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863124_2023988923.jpg,운영중
10474,863124,Route442,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863124_265327708.jpg,운영중
10489,863127,앤티앤스 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863127_2032043496.jpg,운영중
10490,863127,앤티앤스 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863127_126011433.jpg,운영중
10499,863132,드호 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863132_649097259.jpg,운영중
10500,863132,드호 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863132_1209251975.jpg,운영중
10514,863148,간코 신세계타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863148_295824651.jpg,운영중
10515,863148,간코 신세계타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863148_47798034.jpg,운영중
10522,863157,60계 치킨 신풍역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863157_684421251.jpg,운영중
10523,863157,60계 치킨 신풍역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863157_1249351754.jpg,운영중
10533,863200,Tool&#39;s 돈카츠,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863200_1367011408.jpg,미확인
10534,863200,Tool&#39;s 돈카츠,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863200_1409622031.jpg,미확인
10547,863212,Compose Coffee,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863212_313869522.jpg,미확인
10548,863212,Compose Coffee,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863212_2086316054.jpg,미확인
10560,863219,일품불짬뽕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863219_1214632186.jpg,폐업
10561,863219,일품불짬뽕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863219_447614705.jpg,폐업
10570,863223,속초해물탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863223_1832521748.jpg,운영중
10571,863223,속초해물탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863223_299433116.jpg,운영중
10591,863230,델타카페,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863230_1272611125.jpg,운영중
10592,863230,델타카페,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863230_94468128.jpg,운영중
10640,863526,고래사어묵 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863526_1521015756.jpg,운영중
10641,863526,고래사어묵 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863526_1433452038.jpg,운영중
10673,863537,오장동함흥냉면 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863537_553506652.jpg,미확인
10674,863537,오장동함흥냉면 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863537_389114761.jpg,미확인
10678,863541,육첩반상 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863541_18063614.jpg,운영중
10679,863541,육첩반상 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863541_1254507952.jpg,운영중
10706,863691,모산수제비,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863691_1483372854.jpg,운영중
10707,863691,모산수제비,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863691_75118017.jpg,운영중
10709,863722,만나추어탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863722_1689831421.jpg,운영중
10710,863722,만나추어탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863722_1249823787.jpg,운영중
10712,863779,리153,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863779_438486236.jpg,운영중
10713,863779,리153,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863779_338114021.jpg,운영중
10716,863820,보노보노덮밥 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863820_1364795716.jpg,운영중
10717,863820,보노보노덮밥 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863820_707636616.jpg,운영중
10732,863831,고렝 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863831_441152929.jpg,폐업
10733,863831,고렝 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863831_998803589.jpg,폐업
10738,863890,ANYWHERE COFFEE,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863890_602460653.jpg,폐업
10739,863890,ANYWHERE COFFEE,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863890_195785530.jpg,폐업
10774,863990,임태희 커피 lab,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863990_364582416.jpg,운영중
10775,863990,임태희 커피 lab,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863990_1078706771.jpg,운영중
10787,864012,GGUL&#39;S COFFEE,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864012_803761791.jpg,미확인
10788,864012,GGUL&#39;S COFFEE,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864012_1878100684.jpg,미확인
10834,864205,스시유,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864205_463808415.jpg,미확인
10835,864205,스시유,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864205_1926069452.jpg,미확인
10839,864206,카페 미라루나,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864206_1656305063.jpg,미확인
10840,864206,카페 미라루나,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864206_557342958.jpg,미확인
10866,864348,어촌계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864348_1340000189.jpg,미확인
10867,864348,어촌계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864348_1877560023.jpg,미확인
10879,864383,우동라면주먹밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864383_2052505399.jpg,미확인
10880,864383,우동라면주먹밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864383_609236949.jpg,미확인
10921,864473,Cafe Stella,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864473_1254836430.jpg,운영중
10922,864473,Cafe Stella,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864473_60003914.jpg,운영중
10957,864611,땅끝 돼지불백,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864611_2143996403.jpg,운영중
10958,864611,땅끝 돼지불백,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864611_2122229560.jpg,운영중
10975,864676,홍대쌀국수,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864676_1511224948.jpg,운영중
10976,864676,홍대쌀국수,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864676_1918044647.jpg,운영중
10984,864679,정가네곱떡,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864679_2092939853.jpg,미확인
10985,864679,정가네곱떡,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864679_1116246291.jpg,미확인
10993,864686,춘천 원조닭갈비 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864686_1706081255.jpg,운영중
10994,864686,춘천 원조닭갈비 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864686_624485249.jpg,운영중
11003,864692,PIZZA COURT,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864692_352350347.jpg,미확인
11004,864692,PIZZA COURT,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864692_1394847653.jpg,미확인
11019,864704,Mammoth Express,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864704_2065252020.jpg,운영중
11020,864704,Mammoth Express,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864704_385754954.jpg,운영중
11032,864728,화룽훠궈,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864728_1990098758.jpg,미확인
11033,864728,화룽훠궈,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864728_1963092811.jpg,미확인
11048,864730,화룽식부,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864730_963974430.jpg,운영중
11049,864730,화룽식부,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864730_980566378.jpg,운영중
11064,864738,종로김밥 대림3동점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864738_542918417.jpg,운영중
11065,864738,종로김밥 대림3동점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864738_1570183584.jpg,운영중
11076,864758,바이킹스워프 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864758_1602029562.jpg,운영중
11077,864758,바이킹스워프 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864758_1819174920.jpg,운영중
11096,864775,5$딸라,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864775_1564970461.jpg,운영중
11097,864775,5$딸라,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864775_1031742273.jpg,운영중
11116,864918,OHSLOW COFFEE 문래에이스하이테크시티점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864918_579487949.jpg,운영중
11117,864918,OHSLOW COFFEE 문래에이스하이테크시티점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864918_846732876.jpg,운영중
11119,864931,명동칼국수 영등포직영점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864931_127633105.jpg,미확인
11121,864979,행복당 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864979_1228230778.jpg,운영중
11122,864979,행복당 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864979_1105294250.jpg,운영중
11125,864982,도가원 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864982_1667602156.jpg,운영중
11126,864982,도가원 신세계 타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/864982_820229367.jpg,운영중
11171,865151,THE CAFE 14st,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865151_545499140.jpg,미확인
11172,865151,THE CAFE 14st,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865151_829456715.jpg,미확인
11182,865154,국수나무 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865154_8203239.jpg,운영중
11183,865154,국수나무 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865154_1754291664.jpg,운영중
11198,865185,타야카피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865185_105211451.jpg,미확인
11199,865185,타야카피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865185_80607851.jpg,미확인
11247,865270,한정식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865270_794702177.jpg,운영중
11248,865270,한정식당,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865270_696530955.jpg,운영중
11267,865275,D. pub,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865275_1393233925.jpg,운영중
11268,865275,D. pub,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865275_540649727.jpg,운영중
11282,865335,우리집밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865335_419331898.jpg,폐업
11283,865335,우리집밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865335_1946636424.jpg,폐업
11324,865395,대림클라쓰,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865395_656912142.jpg,운영중
11325,865395,대림클라쓰,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865395_1196193140.jpg,운영중
11336,865411,Cafe Rich&#39;s,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865411_792029689.jpg,미확인
11337,865411,Cafe Rich&#39;s,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865411_947504096.jpg,미확인
11348,865414,GREAT CAMP,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865414_2067675736.jpg,미확인
11349,865414,GREAT CAMP,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865414_1417988575.jpg,미확인
11373,865420,스무디킹 이마트24신세계영등포제일점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865420_1717082477.jpg,운영중
11374,865420,스무디킹 이마트24신세계영등포제일점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865420_644693102.jpg,운영중
11402,865481,다복 한식당 삼겹살 전문점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865481_1935943760.jpg,운영중
11403,865481,다복 한식당 삼겹살 전문점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865481_163145911.jpg,운영중
11498,865653,8번가 찹살순대,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865653_2139844661.jpg,운영중
11499,865653,8번가 찹살순대,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865653_206450641.jpg,운영중
11513,865657,aoon,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865657_1386001907.jpg,미확인
11514,865657,aoon,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/865657_1450142766.jpg,미확인
11539,865667,감성커피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865667_1898996254.jpg,폐업
11540,865667,감성커피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865667_411577313.jpg,폐업
11567,865706,더착한뒷고기,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865706_1047382321.jpg,운영중
11568,865706,더착한뒷고기,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865706_1461706715.jpg,운영중
11609,865810,하루떡&죽,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865810_155055568.jpg,운영중
11610,865810,하루떡&죽,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865810_1815747455.jpg,운영중
11624,865873,BOSS FOOD,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865873_1832664252.jpg,미확인
11625,865873,BOSS FOOD,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865873_800059365.jpg,미확인
11634,865874,안기수타면,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865874_1156245092.jpg,운영중
11635,865874,안기수타면,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865874_1490088390.jpg,운영중
11642,865875,우정커피&호프,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865875_174872394.jpg,미확인
11643,865875,우정커피&호프,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865875_714045183.jpg,미확인
11698,865935,등촌샤브칼국수 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/865935_1359981826.jpg,운영중
